m5xFAD-A	WT-A	m5xFAD-B	WT-B
ENSMUSG00000031360	5.17308843396114	4.82773007194803	4.98549175449858	4.87645574834119
ENSMUSG00000083695	3.29666722794908	3.1327880441601	2.73574634486755	3.70193188995738
ENSMUSG00000031367	4.10092132395603	3.11991044394402	4.02170959370829	3.95633316593283
ENSMUSG00000031370	4.06019803779066	3.91600761426707	4.13696655669438	4.05289745844631
ENSMUSG00000031373	1.2931541516103	1.74862583109971	1.29461539789161	1.60639573794562
ENSMUSG00000040749	2.46545705344102	3.55972036641824	3.45521071116019	3.45239509945998
ENSMUSG00000015405	2.36940903045113	1.90424888155671	1.07641990920846	1.63084959011728
ENSMUSG00000031377	2.33227892239895	1.75642113809937	2.33374016868026	2.32556498389665
ENSMUSG00000031379	1.8076414833826	2.53827979448295	1.48901309201338	2.64527687416125
ENSMUSG00000031380	3.01307348721463	3.1484555290535	2.6944450958454	3.00622543589941
ENSMUSG00000031381	1.28613262173371	0.0932873935795477	2.08381949308422	1.59937420806903
ENSMUSG00000031382	2.45137674858153	2.30630623733764	3.0291518057901	2.44466281007923
ENSMUSG00000061778	2.29281785620891	1.4318838558405	1.29461852779712	1.55137162185945
ENSMUSG00000047757	2.39717297217764	1.20432774402348	1.42427348858551	2.39045903367534
ENSMUSG00000018589	2.62555705069969	2.49169298552139	2.88324247025772	3.10187815330963
ENSMUSG00000040621	2.96650237175742	3.32869744657351	3.80335555982041	3.44282347436737
ENSMUSG00000031342	7.49974075477928	6.71529100599805	7.65078115601514	7.55169108285869
ENSMUSG00000040586	2.12613126753142	2.85676957863178	2.7945103207104	2.38100107538925
ENSMUSG00000079317	3.99583034779751	4.69028611555715	4.71911487758315	4.54032321429937
ENSMUSG00000079316	5.46884911969342	5.21523774269401	5.59385993200088	5.30981371248949
ENSMUSG00000051224	0.899243763583453	1.74501594459339	1.48510735414905	1.88337251733498
ENSMUSG00000000402	2.84581372769214	2.38065357879772	2.84393044148764	2.10725428735829
ENSMUSG00000049775	11.4107983206965	11.7805788673095	11.1357154800261	11.2067103668238
ENSMUSG00000044583	2.51344016177866	2.11776863176331	1.52656395760285	0.934651716849437
ENSMUSG00000025742	3.58619291740553	2.68965245276207	4.15849246476239	3.45379967654403
ENSMUSG00000049176	2.92646897112869	2.48168819490781	3.83401904556851	3.47798025080135
ENSMUSG00000031358	4.13031984200974	3.31449040322544	4.22647337589554	4.22983769187275
ENSMUSG00000031355	1.16396198626168	-0.832295740001459	1.15823635950322	1.15696022841318
ENSMUSG00000031352	2.76077908151162	2.80074771311645	3.38618605691154	3.28285283260618
ENSMUSG00000081137	3.42093933109122	2.95577918219679	4.54518617692712	4.08919926359211
ENSMUSG00000035299	1.21235800865767	0.636500224358095	1.21381925493898	0.215466666216034
ENSMUSG00000072844	2.29787906761788	1.51701243997433	2.30487856644027	3.50626840838897
ENSMUSG00000095562	2.31279388927946	3.75910826102269	4.1013234528838	3.29692264303099
ENSMUSG00000025255	0.304820243429258	-0.59112717852085	0.302936957224752	0.297972192114045
ENSMUSG00000040374	5.01878372111237	4.12208656314573	5.75677385114082	5.22275791186387
ENSMUSG00000103034	4.98996558732122	4.41410780302165	4.584986485633	4.98325164881892
ENSMUSG00000027499	4.96403582335929	3.861004851944	5.74295142364098	5.7497278745254
ENSMUSG00000043542	4.39082727084592	3.49413011287928	4.98713819366876	4.22336261425562
ENSMUSG00000027500	7.59507654089814	7.67925454524805	7.61550932033439	7.75302055034115
ENSMUSG00000040289	5.41547233752989	4.60604223758965	5.1866854342718	5.44765820126981
ENSMUSG00000040269	6.21387313024925	6.10961102977873	5.99761497902192	6.4692597891201
ENSMUSG00000027506	4.60259115459492	3.85841401929224	4.58861842932746	4.43308986418019
ENSMUSG00000069114	1.65246422899222	1.52603880599404	2.05903581733414	0.652097323821316
ENSMUSG00000040209	3.02154836295059	2.56733785286717	3.29306833928176	3.26197685373144
ENSMUSG00000027508	2.15436741711779	1.75152153445114	2.68272185582098	1.85851861412944
ENSMUSG00000027533	6.88541578388185	7.52612054645087	6.74637552499171	7.16508502341988
ENSMUSG00000027531	5.20994332949634	4.11260228250183	5.13932839015588	5.08719379918533
ENSMUSG00000039795	2.89186942564561	2.90058522717602	3.29497251865626	2.9999303795412
ENSMUSG00000027536	-0.364448708162382	0.0505361997918676	0.22141488240322	0.207924181408121
ENSMUSG00000027534	4.01823358400609	3.44289613522949	4.24853970257772	4.45759042904443
ENSMUSG00000102215	3.73819189336846	4.60564217336846	4.15163174016037	4.46341208021438
ENSMUSG00000039717	5.50216190544082	5.50502504207917	5.41973079524799	5.76885220623736
ENSMUSG00000027550	2.37515134220878	0.913675151107075	2.848965017662	2.21647069078015
ENSMUSG00000027552	3.93073440291084	3.80960661726849	4.57165838828831	3.92373264506235
ENSMUSG00000078784	4.6045670769818	5.56779136323832	5.21999870136149	5.38440462104937
ENSMUSG00000027555	1.76897008335179	2.18395499130604	2.76127402188693	2.34134297292229
ENSMUSG00000027562	7.82541209967414	7.83252249134427	8.25298129662899	7.91620515144367
ENSMUSG00000047213	2.85418466815801	2.88173860730041	3.42703480575603	3.69330374838754
ENSMUSG00000100252	3.06680010455295	1.82820596261713	3.44173973892496	3.44592640350429
ENSMUSG00000025128	4.85536327044285	5.32494208411635	4.95338702658738	5.41316634562272
ENSMUSG00000039519	4.29935983013301	4.82367340310145	4.15357017317018	4.63936967000371
ENSMUSG00000104918	0.977208118638959	1.82298029964889	1.56307170920456	0.971159468451145
ENSMUSG00000027599	5.36099468504404	4.93334514763689	5.38377817829567	5.42577634117378
ENSMUSG00000027601	3.41135101776197	2.01875141312413	2.98946866636541	3.14181417722794
ENSMUSG00000069094	2.70106110914577	2.21177629923649	3.30954000294498	2.89992596417641
ENSMUSG00000049796	3.56028131207798	2.9844235277784	4.54875000290749	4.13524075758634
ENSMUSG00000048106	2.91952725374311	3.0361679283943	3.22995789408886	3.23363275308889
ENSMUSG00000003617	2.50368166785142	1.38518816280411	3.3827479758165	2.59583412679336
ENSMUSG00000027615	1.76987661768876	1.82520510973216	2.34355136825354	2.22090909722985
ENSMUSG00000002428	2.38794332658091	2.44327181862432	3.37447213999416	3.18612754116167
ENSMUSG00000019528	5.58188651380153	5.7570918807759	5.66479585628335	5.57459196252929
ENSMUSG00000106321	4.299069641851	3.72321185755143	3.32617015825887	3.88059983916768
ENSMUSG00000106019	4.16461297366464	3.85149822942378	3.96690038830767	4.15756308710858
ENSMUSG00000027630	3.0471844627929	3.09132312454949	3.95473453723272	4.07634351207327
ENSMUSG00000057036	5.13218765997369	3.93934243181953	4.72720855828547	4.13529631753205
ENSMUSG00000063887	2.37705373196305	1.68517640457948	2.65386246414226	2.59189406780865
ENSMUSG00000027699	0.540762319568298	0.338759783667964	1.1266259101339	1.1131352091388
ENSMUSG00000027698	5.58139849569294	5.16578508353599	5.91934402809036	5.57405217254555
ENSMUSG00000039304	1.15213311976713	0.988253935978154	1.15913261858951	1.14564191759441
ENSMUSG00000039286	1.43453974676599	0.294069778814617	1.42760898088801	1.23555103031899
ENSMUSG00000043164	4.44278774905954	3.86692996475996	4.76099410050556	5.0177471945679
ENSMUSG00000027695	0.846611216272088	-0.311143670515069	0.842489170993073	0.839673559292866
ENSMUSG00000027692	3.832688529384	3.14351962948528	3.87787099768467	3.92348230520792
ENSMUSG00000091329	4.01677308886207	3.8528939050731	4.02377258768445	4.01028188668935
ENSMUSG00000050192	3.53125965384492	2.68184950137931	3.93366626785287	3.78664631271577
ENSMUSG00000039221	6.86706697892877	5.86424870331884	6.99012367547177	6.47659674162782
ENSMUSG00000063600	2.21844173581153	2.94908004691189	3.46742630543327	3.05607712659019
ENSMUSG00000027684	0.325413089121017	-0.250444695178558	0.32687433540233	-0.671478253320618
ENSMUSG00000037730	3.10308068313031	1.65841426140321	2.77201678918608	1.51618416824913
ENSMUSG00000027702	3.04166987837403	1.84882465021987	2.0687703947819	2.62320007569071
ENSMUSG00000027706	5.71618119823149	5.64715342116125	6.0856395957469	5.65910967913879
ENSMUSG00000037661	0.890342437039177	1.30532734499343	1.88264637557431	0.884293786851366
ENSMUSG00000037652	2.14733351803	1.7225234873117	2.85571482524468	2.27740431845707
ENSMUSG00000037643	3.93996734861019	3.28394754930819	4.27454260096345	4.51706419420841
ENSMUSG00000027660	2.76414792309333	2.15461207919336	3.05641122895763	2.99103480118216
ENSMUSG00000037625	8.10412563045419	7.62959323343684	7.64892361183321	7.32708814856517
ENSMUSG00000069072	4.88387048207934	4.3946401184037	4.49892911710656	4.95145386364593
ENSMUSG00000085953	2.63485724548985	1.4420120173357	1.66195776189772	2.62814330698755
ENSMUSG00000037610	1.90360012850584	2.77105040850584	1.91059962732822	2.30886479051414
ENSMUSG00000027663	4.36756243654261	3.76863255595209	4.65101569203107	4.18445332980744
ENSMUSG00000027665	4.26031526977496	1.98163741833507	3.88450472347983	3.97077835819893
ENSMUSG00000027667	4.54425879992308	3.39771041352088	4.13138290795003	4.01664322808412
ENSMUSG00000027668	5.04063760540747	4.4930044379277	5.27995546711275	5.26348675788341
ENSMUSG00000027669	1.87379689751624	1.76585664044212	2.184227537862	2.80365467154238
ENSMUSG00000027671	3.69659916216368	3.2073143522544	3.89178915819429	3.44896527698703
ENSMUSG00000037531	3.81019298248466	3.61297531131277	4.38180333546275	2.97482433899598
ENSMUSG00000027673	6.58561327475721	6.3727995818059	6.54729333780393	5.94615489815673
ENSMUSG00000056900	3.11543042782607	2.92475980046312	3.18613438835708	3.41261224715527
ENSMUSG00000104283	2.7921098393137	1.63435495252654	1.80523363513789	2.20349879832381
ENSMUSG00000027674	5.36156041057286	5.01844133254905	5.45040636712807	5.65751328723103
ENSMUSG00000087625	2.88863692195595	3.30362182991019	2.90658013061763	3.46100981152644
ENSMUSG00000027677	4.20182211709457	2.78041229330186	4.42622811947556	3.72086566297125
ENSMUSG00000027676	1.86834750381918	1.94317138835114	1.64271006291877	1.37817659204553
ENSMUSG00000027680	4.36978714205835	4.00152650119627	4.39687056134033	4.55497998400318
ENSMUSG00000105135	3.41790977132466	3.68481786059137	4.40766342904383	2.83299702939362
ENSMUSG00000027679	3.94420744129592	4.65312530324024	4.68525640172251	4.25842141140281
ENSMUSG00000105176	1.54343926568868	1.39836875444479	1.54490051197	2.33985000594916
ENSMUSG00000105265	2.87740855609725	1.1077974685159	3.1053572815283	2.73282039807405
ENSMUSG00000092242	2.01067897207424	2.56882571706464	1.69205058070502	1.27211953174039
ENSMUSG00000074637	5.08303969521839	4.81002758437184	5.42377121148573	4.7138611190871
ENSMUSG00000037400	4.00263842131591	3.78819905918232	4.44077642275093	4.57993624057686
ENSMUSG00000027708	2.68735015712104	2.2580969759405	2.85621751170177	2.94273681599189
ENSMUSG00000085655	4.34582635599358	3.88066620709915	3.05283723475091	3.60726691565973
ENSMUSG00000105095	5.82243411975219	4.09853843139822	5.81268314991438	6.03719261393035
ENSMUSG00000027709	2.95959259511387	2.86000278276554	3.24183942741037	2.4935717708358
ENSMUSG00000086392	0.653150250687418	-0.127716376956137	0.660149749509799	0.0682375087563862
ENSMUSG00000027710	3.61924909388264	3.40513375215337	3.81236001881518	3.55544279779796
ENSMUSG00000105419	2.57211042047395	2.40823123668498	2.57910991929633	1.98719767854292
ENSMUSG00000033883	2.99606271281267	3.17317189968471	2.8791644452879	1.50852608163405
ENSMUSG00000058400	2.82857144336327	1.63572621520911	3.1467777948093	3.81692101351469
ENSMUSG00000027712	7.2724276438728	6.96029827617141	7.06262833797104	6.50803393726172
ENSMUSG00000085007	3.6184383948319	1.83325329735445	4.35642852486035	3.94779328542522
ENSMUSG00000027714	4.03995868631555	4.42741005288647	4.0980825888245	4.56814380965201
ENSMUSG00000037325	3.69329621610346	2.21281868115055	3.2144139186731	3.10219678167735
ENSMUSG00000027716	3.21685841596299	2.20507730700438	3.09186680181003	2.51114216468919
ENSMUSG00000037270	2.39935131389241	1.79778006405062	2.38547757361016	1.79104055263361
ENSMUSG00000084754	2.12445596961301	2.39136405887972	1.56353508653148	1.53954322768197
ENSMUSG00000045031	2.53122070531146	1.80425309157999	2.93779229365338	2.74573434308436
ENSMUSG00000051444	3.25820221090504	2.10044732411789	3.25408016562603	2.66959116991516
ENSMUSG00000037225	2.36392083720948	1.05403794605447	1.51731480874439	1.19239451879606
ENSMUSG00000050174	2.22409386050563	2.02209132460529	2.80995745107122	2.79646675007612
ENSMUSG00000027722	2.80557463209357	2.68444684645122	3.30994630843931	3.15988716241378
ENSMUSG00000037211	2.42178453869095	4.21766053943693	3.99085874596322	3.57950956712014
ENSMUSG00000058174	2.8003877414082	2.45244692278863	2.5747503005078	1.57850544061591
ENSMUSG00000105359	4.60773433020467	4.87464241947139	4.61473382902705	4.02282158827364
ENSMUSG00000044864	3.25991624260157	2.85294209226938	3.8080038722652	3.25265727114853
ENSMUSG00000046743	1.02423366939029	1.06420230099513	1.54330123946835	1.4310841024726
ENSMUSG00000060798	2.52141925780592	1.52331710587778	2.37562960084309	2.37713376296443
ENSMUSG00000025757	4.49455707853184	3.76032961424345	4.88940670272253	4.46552341184691
ENSMUSG00000025758	0.771683975146601	1.03859206441332	0.778683473968982	0.765192772973883
ENSMUSG00000025759	2.04241706849236	2.06997100763476	2.40989133862371	2.41289751964021
ENSMUSG00000107741	2.57614736920953	3.11669449010077	3.45661482108972	2.76108444125198
ENSMUSG00000037818	1.47285433765584	0.93292656043776	2.16133483093753	1.27386562120884
ENSMUSG00000097583	0.804225365393627	0.602222829493289	1.39008895595923	1.78835411914515
ENSMUSG00000025762	2.47510642078984	1.57856595614638	2.87820951380049	1.88463081383119
ENSMUSG00000049940	6.61272227128331	6.29178798077711	6.3283046805888	6.39763738495034
ENSMUSG00000025764	3.7247547123184	2.21867448941863	3.10353524011341	3.18202251244319
ENSMUSG00000059834	1.36080617227687	2.09144448337723	2.34850070908105	2.19844156305552
ENSMUSG00000025766	1.74162597074244	2.76549595209212	3.21175568840294	2.21794707335239
ENSMUSG00000103477	2.92216788854511	2.14130126090155	3.33560773533702	2.91567668637239
ENSMUSG00000097040	3.68700499707467	3.11114721277509	3.68846624335598	3.26853519439135
ENSMUSG00000049100	3.38886234132626	2.77293615087407	3.34113557036154	3.50978294080576
ENSMUSG00000103713	2.18314810395357	3.05059838395358	2.19014760277595	2.58841276596187
ENSMUSG00000103947	2.63106352700623	1.73511610505612	2.31243513563701	1.89250408667237
ENSMUSG00000104309	3.04905852100379	2.26819189336024	3.05605801982617	3.04256731883107
ENSMUSG00000037892	1.85706182471381	0.344126958909111	1.13199308537505	2.11193163257163
ENSMUSG00000027737	3.06043163886838	2.05127480328009	3.3491809389035	3.00426995733486
ENSMUSG00000023087	3.78663897957171	3.08468329457315	3.91713636012988	3.85327068263329
ENSMUSG00000037174	3.45039668863218	3.64339588139836	3.48982701830756	3.81716882774198
ENSMUSG00000087440	3.26037952352061	2.68452173922104	2.85540042183239	2.84190972083729
ENSMUSG00000104241	4.6183482203051	5.46412040131503	5.2042118108707	4.61229957011729
ENSMUSG00000037152	6.76465561235968	6.80144561640751	6.88188246136381	6.91950307924867
ENSMUSG00000063273	2.52938674549018	2.07438240049291	2.16455833466798	2.39103619346617
ENSMUSG00000027739	4.13097886555121	3.83335104539461	4.51056926343357	3.44717353020939
ENSMUSG00000037111	4.49477530474759	4.17880947930239	4.71235885322427	4.59756691335594
ENSMUSG00000097885	2.06125688150701	3.1119848302579	3.63033108877928	3.74814301251269
ENSMUSG00000061143	1.37383919391641	0.756652268279677	1.72736952152096	1.1453861413158
ENSMUSG00000044167	3.42290625032065	3.05958948887347	3.52546401775528	3.41563115983644
ENSMUSG00000070490	4.27802637077912	3.81286622188469	2.98503724953645	4.27117831946391
ENSMUSG00000027742	4.45081125410292	4.2459458518296	4.98682959519147	4.63598806789728
ENSMUSG00000048332	3.99292227133924	3.7475479573487	4.28790524210008	3.17972352961449
ENSMUSG00000042997	2.0999449255502	2.25442416572835	2.67279506314822	2.3552020586858
ENSMUSG00000049504	3.8005984894848	3.04416854119809	4.18567038922652	3.50422744952417
ENSMUSG00000037016	0.814251579056755	0.0872839653252804	-0.172624625119052	-0.186115326114148
ENSMUSG00000105879	5.8939656693747	5.27677874373796	5.40875952271175	6.24827819969491
ENSMUSG00000027746	4.46532542807087	4.64026900877901	4.57364739027066	4.54041448434086
ENSMUSG00000027748	3.03548073630895	3.60436218253358	3.45855373605989	3.33266255563816
ENSMUSG00000027750	0.839472224783261	0.694401713539374	0.434493123095042	0.421002422099942
ENSMUSG00000027751	4.39260878194934	3.29116187633872	4.09974552435397	3.54668584743785
ENSMUSG00000027752	4.42273976309631	3.9064017953438	4.52529753053094	3.29188494130051
ENSMUSG00000036632	3.6412425587796	4.27638737826672	4.56591114535639	4.21794214175686
ENSMUSG00000027796	2.70124695003473	1.72266014259585	2.98077105361005	1.52972063162131
ENSMUSG00000036615	5.64607280541835	5.77930446034556	5.63300066330807	5.78066904856218
ENSMUSG00000056306	6.0223568769485	6.05672755716527	5.74555116694826	6.14271233349676
ENSMUSG00000027793	2.67306057808262	3.96327556123416	2.680060076905	2.08814783615158
ENSMUSG00000036580	4.29628382745707	3.61374335698131	2.70302943799434	3.46378045572352
ENSMUSG00000027797	6.10411970951697	5.28335102589467	6.41503166031052	6.29466229071386
ENSMUSG00000105302	2.45663320305401	2.29275401926504	2.87007304984593	2.86189786506232
ENSMUSG00000027799	3.0687103598044	2.44180276742751	3.25203004234561	3.49730907909207
ENSMUSG00000027800	3.35676951460112	3.88108308756956	4.63733831552805	4.4118786343198
ENSMUSG00000027803	2.5075229721863	2.15958215356673	3.14844695756376	2.86183550250652
ENSMUSG00000097339	3.27465491560035	2.08180968744619	2.86967581391212	2.27776357315871
ENSMUSG00000104965	2.29723118461417	2.65942625943026	2.77482841831415	2.552100992472
ENSMUSG00000036513	3.81194174593455	3.57707618782468	3.91699651881364	4.80312823638464
ENSMUSG00000105389	2.73608848923361	2.53408595333327	3.32195207979921	3.72021724298513
ENSMUSG00000074591	1.87982055596744	1.30396277166787	1.88128180224875	0.882929213525806
ENSMUSG00000036503	4.18231229434875	3.66139783584177	4.72156134030391	3.97806862254906
ENSMUSG00000027805	8.13321503170787	7.91357722810565	8.33637447735616	8.31986588513676
ENSMUSG00000105003	2.09361207003397	1.31274544239041	2.10061156885634	1.50869932810293
ENSMUSG00000104586	0.857276416658522	1.70304859766845	1.84958035519366	2.42307855442071
ENSMUSG00000027806	2.27051400545739	1.34797217058439	2.7722805031679	2.84733837120858
ENSMUSG00000027808	4.39185845211181	3.96970957250907	4.32044360080782	4.20037054363022
ENSMUSG00000027810	4.46888256689029	4.14974166684424	4.53541540696198	4.08751222646095
ENSMUSG00000075700	6.4932636871223	5.98511533747668	6.44219966378239	6.63966471509299
ENSMUSG00000070471	1.83575560964725	2.2507405176015	2.42161920021285	2.40812849921775
ENSMUSG00000105021	3.81416401954224	2.62131879138808	3.81562526582355	2.8172726771006
ENSMUSG00000036432	4.69089788674633	4.59030771605226	4.60515808915004	4.44952983983162
ENSMUSG00000101860	1.86043645275365	1.07956982511009	1.29951556967211	1.85394525058093
ENSMUSG00000043850	1.02249740344121	1.86826958445114	1.60836099400681	1.59487029301171
ENSMUSG00000056476	0.868820768402486	-0.288934118384674	1.27539235674441	1.08333440617539
ENSMUSG00000036381	1.0755673121763	0.348599698444826	0.495131455970029	1.2900809499492
ENSMUSG00000036362	4.31688859957192	4.21036375678718	4.19189698541896	4.41640644943493
ENSMUSG00000036353	4.69300758635837	4.50233695899542	4.59451509254317	4.40617049371068
ENSMUSG00000036334	0.61741141936389	1.29969613183051	0.618872665645206	0.198941616680571
ENSMUSG00000027763	2.68071488711133	1.79549072180096	2.29924595640504	2.5267099881486
ENSMUSG00000027694	4.0777798389424	4.49276474689665	4.09572304760409	5.38186411753154
ENSMUSG00000027765	1.44752674006481	0.666660112421248	2.17771169202144	1.44103553789209
ENSMUSG00000036894	3.83288926367537	3.41074038407264	4.08252687996682	4.18140647251925
ENSMUSG00000036885	2.52239030587705	2.41812820540653	2.77337692912749	2.51518288111643
ENSMUSG00000027770	3.50682647652354	3.02471762203633	3.75612635576894	3.98457788132887
ENSMUSG00000027820	0.752087548303106	-0.760847317501586	0.433459156933885	0.745239496987892
ENSMUSG00000036834	1.65370145014818	1.03651452451144	1.83875764286871	1.16353053837452
ENSMUSG00000048581	4.01539326276739	3.74971553166046	3.68745627373908	4.77217970328613
ENSMUSG00000027822	3.93459144953666	3.92968923276871	4.43635794724718	3.82069936302841
ENSMUSG00000027823	3.74146632716834	3.59130926607945	4.37918936752319	4.21182288216612
ENSMUSG00000027827	3.59986885349447	3.50399063024412	4.07096199430078	3.9224750610404
ENSMUSG00000104093	0.918901231711565	0.138034604068007	0.925900730533943	0.333988489780531
ENSMUSG00000027828	6.15813101599504	5.18922942933663	6.30292753374253	5.55667969115558
ENSMUSG00000074580	0.820391996249747	1.235376904204	1.40625558681535	0.814343346061932
ENSMUSG00000034640	3.53121886663311	2.51943775767451	3.72640886266373	3.14644138178394
ENSMUSG00000074579	1.0911452080872	1.27737078055944	1.40935155953323	1.0844312695849
ENSMUSG00000027829	4.27548524101928	4.48227595873145	3.88007203254488	4.00541754033217
ENSMUSG00000103041	2.66695806080928	1.71847505145641	2.85201425352981	2.17678714903563
ENSMUSG00000027832	2.12553140390872	1.96165222011975	1.56461052082718	1.54061866197768
ENSMUSG00000034544	2.82775254098852	2.58982673753776	3.52406359234722	2.82048770865891
ENSMUSG00000048416	2.18840700459191	1.98640446869157	2.77427059515751	3.49249128318105
ENSMUSG00000027774	4.89643362056339	4.99899900237396	5.25428162217109	5.1937576875334
ENSMUSG00000047557	6.78609153558596	6.938207052153	6.34682972005044	6.39717545870132
ENSMUSG00000103703	3.66222671746147	1.88748438681973	3.0817908612552	3.39357120130921
ENSMUSG00000049404	2.56398418973205	2.9789690976863	3.14984778029765	3.13635707930255
ENSMUSG00000027775	5.476922520724	4.33368649298528	4.97922171960143	4.86448203973552
ENSMUSG00000027777	2.92616202257914	4.02655446039538	4.39622739512256	3.76528110280867
ENSMUSG00000027776	2.20359340840659	2.61857831636083	2.78945699897218	3.50767768699573
ENSMUSG00000046999	3.39797947607112	2.44949646671825	3.39225384931266	4.04099891421072
ENSMUSG00000027778	1.7788708316195	2.02076285196322	2.6278417154264	2.31117197597185
ENSMUSG00000034349	2.16143297164551	1.00367808485835	1.89774222060395	1.57282193065562
ENSMUSG00000034317	3.21119654933192	3.26652504137533	3.78487129989671	2.20908315412214
ENSMUSG00000027782	3.31649754554226	2.3880853888936	4.17072636181924	3.54029750194848
ENSMUSG00000089417	5.50453876015098	4.92868097585141	4.53163927655885	5.08606895746766
ENSMUSG00000027784	4.75016677954486	3.92551265609175	5.00503801458115	4.92796526395905
ENSMUSG00000043300	5.39265738936843	5.88080150481249	6.04840990598117	6.41689267077412
ENSMUSG00000027787	3.19398766518466	2.41257690788626	3.05627188673902	2.30358703814595
ENSMUSG00000043461	2.10128978408575	2.51627469204	2.11923299274744	3.40537406267489
ENSMUSG00000102753	2.07080091892737	2.48578582688162	3.06310485746251	3.05492967267889
ENSMUSG00000048304	4.67536893894366	4.03573553055049	4.52039724264054	4.1280605105692
ENSMUSG00000103428	3.64585104958703	2.13291618378233	2.92078231024827	4.31411098208792
ENSMUSG00000027792	1.52794625407326	0.0150113882685723	2.51564079087744	1.52109820275805
ENSMUSG00000027835	4.64615065963932	3.99303486131295	5.38414078966777	4.39136885844236
ENSMUSG00000027834	5.7592642998625	5.2038562435482	6.16985126142188	6.22911501524146
ENSMUSG00000034109	2.48506897060495	1.17426001115369	2.79452001391152	2.06363811168049
ENSMUSG00000034098	2.2027578197521	0.173326204034982	2.53940334364559	1.32414343384292
ENSMUSG00000070443	3.55028405802077	3.81719214728749	2.98936317493924	3.54379285584805
ENSMUSG00000037096	4.14134496771987	3.93934243181953	4.72720855828547	4.71371785729037
ENSMUSG00000062232	3.94701768272298	3.50467947144714	4.0560399679474	4.10952434194199
ENSMUSG00000061175	2.41896070996981	2.04491654437568	2.5240154828489	2.14942386943578
ENSMUSG00000027804	4.90905250931768	4.85301411155123	5.45258155323409	5.48633497046048
ENSMUSG00000027809	4.04490656590856	3.46976528748981	3.78710980216021	3.03884214558564
ENSMUSG00000027811	2.57064501146945	1.78977838382589	2.00972412838792	2.56415380929673
ENSMUSG00000034009	1.94781425030095	1.31369328290976	2.07574505392957	2.31829470144881
ENSMUSG00000027956	3.61240670896463	3.62971779758305	3.4666170520018	2.73379232305545
ENSMUSG00000027955	1.01817506625813	-0.494759799546561	0.293106326919375	-0.298805913834038
ENSMUSG00000033981	4.78769532190564	4.55974284431433	5.31802044295631	5.11512479283057
ENSMUSG00000028020	5.05567459882943	4.1588361915517	5.55213344277701	5.2181691553313
ENSMUSG00000028019	2.19533415283418	1.4683665391027	2.92122122480131	2.60178662049802
ENSMUSG00000056023	2.19868307176059	1.00583784360644	1.79370397007237	1.20179172931896
ENSMUSG00000028015	4.35087107259509	3.88862578859267	4.3379729822137	4.49543965634325
ENSMUSG00000028011	1.01354811628452	1.42853302423877	2.00585205481966	1.99767687003605
ENSMUSG00000028005	5.90951929917525	5.13169339214827	5.82254616370187	6.20013564172022
ENSMUSG00000033910	3.95953388897438	2.21080256647582	4.38613024526977	4.09894699398282
ENSMUSG00000033900	4.46260077136419	4.0248987324349	4.8727640700173	4.90751522368362
ENSMUSG00000028004	3.89658188595503	3.7900570431703	3.51030023898452	3.77417887752323
ENSMUSG00000027998	5.66840861533249	5.4504434045137	5.83735385925262	5.62159527395309
ENSMUSG00000102692	-0.460710159840414	-0.662712695740751	0.125153430725184	0.843374118748727
ENSMUSG00000027996	1.86362822990274	1.6616256940024	3.17267727360259	2.43600111947324
ENSMUSG00000027995	4.0632056461512	3.24737620736691	1.96416072303775	2.36242588622367
ENSMUSG00000033767	2.98646694297171	2.62315018152453	1.20686705627783	2.78678276819245
ENSMUSG00000027993	4.56691847820692	4.24287024317082	4.47872947149169	4.38219950294176
ENSMUSG00000041842	2.30775325534187	1.1672832873905	2.3008224894639	1.88731324414275
ENSMUSG00000074513	1.97062647567865	2.83807675567866	2.96038013339782	1.96413527350593
ENSMUSG00000028086	5.91649482998581	5.43533614829114	5.95318678577949	6.2045205051691
ENSMUSG00000085527	2.65509013943054	2.49121095564157	2.66208963825292	3.06035480143884
ENSMUSG00000028085	3.75695623255699	4.39454701734989	3.92582358713772	5.01124149760709
ENSMUSG00000051000	1.87764115697294	2.90151113832262	1.87575787076844	3.24443765032808
ENSMUSG00000031286	2.0988831575231	1.93500397373413	2.51232300431501	2.09239195535038
ENSMUSG00000044330	4.76583583262766	5.18082074058191	5.35169942319326	4.75978718243984
ENSMUSG00000028082	2.95301543228917	1.84098113362053	3.22982416446838	2.23668512111822
ENSMUSG00000028081	10.7434815895093	10.6366031006634	10.501413035248	10.5053694821719
ENSMUSG00000028080	1.76891815282765	1.97329282761516	1.99104210411616	1.92190876437683
ENSMUSG00000028078	4.92750707639954	5.01506164680932	5.0135128245306	4.81193606695689
ENSMUSG00000028076	2.18707228173195	2.02319309794298	2.60051212852386	1.60215953980092
ENSMUSG00000041734	2.05646301224558	0.485205771238519	1.37926990698412	2.21878858396729
ENSMUSG00000015852	6.48437105345646	7.04643510934945	5.11069875041668	5.42337647610274
ENSMUSG00000003382	2.40067138549077	1.80467417949279	3.03946414757558	2.49282384443271
ENSMUSG00000041977	4.74249906007343	3.44821314743228	4.64750549404567	4.47750369774048
ENSMUSG00000028073	3.19241486902948	1.88160590957823	2.98954055242264	2.99290486839985
ENSMUSG00000005640	1.44631820538742	0.253472977233262	0.473418721795287	1.0278484027041
ENSMUSG00000004895	6.4676340079201	6.31188893420083	6.39232577915712	6.57571609835902
